"","date","mosul","ilisu"
"107",1910-11-01,0.531385600566864,0.215777337551117
"108",1910-12-01,0.20257979631424,0.0802839025855064
"109",1911-01-01,0.991390824317932,0.812603533267975
"110",1911-02-01,1.29415655136108,1.2587057352066
"111",1911-03-01,1.43000757694244,0.792021512985229
"112",1911-04-01,1.12036800384521,1.18896198272705
"113",1911-05-01,0.343507140874863,0.433876395225525
"114",1911-06-01,0.282684177160263,0.485869348049164
"115",1911-07-01,0.287610739469528,0.342827260494232
"116",1911-08-01,0.166983172297478,0.167382448911667
"117",1911-09-01,0.112792894244194,0.0875041037797928
"118",1911-10-01,0.0816725194454193,0.0882911682128906
"119",1911-11-01,0.0630685389041901,0.0670822784304619
"120",1911-12-01,0.0611063428223133,0.0687464699149132
"121",1912-01-01,0.253153771162033,0.0871081650257111
"122",1912-02-01,0.400762408971786,0.343731284141541
"123",1912-03-01,0.294094204902649,0.326264142990112
"124",1912-04-01,1.07398986816406,1.33318614959717
"125",1912-05-01,0.577167868614197,1.05556988716125
"126",1912-06-01,0.918993353843689,0.688194692134857
"127",1912-07-01,0.601909935474396,0.728169858455658
"128",1912-08-01,0.230617761611938,0.348889052867889
"129",1912-09-01,0.0951710417866707,0.145168527960777
"130",1912-10-01,0.305469214916229,0.670116424560547
"131",1912-11-01,0.285560637712479,0.496077537536621
"132",1912-12-01,2.34910893440247,3.40478682518005
"133",1913-01-01,2.29586243629456,2.02071475982666
"134",1913-02-01,2.0358247756958,1.53440630435944
"135",1913-03-01,1.83698678016663,1.28751361370087
"136",1913-04-01,1.02555406093597,1.03784370422363
"137",1913-05-01,1.05593287944794,1.38628661632538
"138",1913-06-01,0.83771538734436,1.53596115112305
"139",1913-07-01,0.37758681178093,0.458163559436798
"140",1913-08-01,0.135059639811516,0.194913983345032
"141",1913-09-01,0.32632178068161,0.193617045879364
"142",1913-10-01,0.142967537045479,0.868022799491882
"143",1913-11-01,0.0937972366809845,0.965313732624054
"144",1913-12-01,0.291300922632217,1.43448781967163
"145",1914-01-01,1.18469059467316,1.73904299736023
"146",1914-02-01,0.61503279209137,0.832458674907684
"147",1914-03-01,0.486356556415558,0.908954083919525
"148",1914-04-01,0.718289315700531,2.07868361473083
"149",1914-05-01,0.511059105396271,1.60748326778412
"150",1914-06-01,0.341740995645523,0.807785511016846
"151",1914-07-01,0.17843009531498,0.339689016342163
"152",1914-08-01,0.104641675949097,0.392993837594986
"153",1914-09-01,0.203150048851967,0.457323551177979
"154",1914-10-01,0.356733858585358,1.57920551300049
"155",1914-11-01,0.373720973730087,1.79665064811707
"156",1914-12-01,0.193148046731949,0.693627119064331
"157",1915-01-01,0.365251839160919,0.271994054317474
"158",1915-02-01,0.359269469976425,0.474762558937073
"159",1915-03-01,1.62081789970398,1.60611152648926
"160",1915-04-01,1.11537873744965,1.75454008579254
"161",1915-05-01,0.686618149280548,0.91781759262085
"162",1915-06-01,0.294057905673981,0.323860108852386
"163",1915-07-01,0.179056823253632,0.246638283133507
"164",1915-08-01,0.157534301280975,0.246620357036591
"165",1915-09-01,0.189402371644974,0.530247390270233
"166",1915-10-01,0.116130784153938,0.419093281030655
"167",1915-11-01,0.571228325366974,1.91993546485901
"168",1915-12-01,1.87767004966736,3.59559679031372
"169",1916-01-01,2.34011745452881,3.35368943214417
"170",1916-02-01,1.0448043346405,1.32653963565826
"171",1916-03-01,0.658108115196228,0.873859226703644
"172",1916-04-01,0.385841280221939,0.586463809013367
"173",1916-05-01,0.324717402458191,0.533194243907928
"174",1916-06-01,0.136499091982841,0.264983355998993
"175",1916-07-01,0.117753803730011,0.137779206037521
"176",1916-08-01,0.0875891447067261,0.0892627164721489
"177",1916-09-01,0.0929465740919113,0.197814494371414
"178",1916-10-01,0.0804347172379494,0.164911463856697
"179",1916-11-01,0.0588161423802376,0.0738026648759842
"180",1916-12-01,0.250944912433624,0.097057893872261
"181",1917-01-01,0.323101669549942,0.232556015253067
"182",1917-02-01,0.785562634468079,0.865348041057587
"183",1917-03-01,0.896831393241882,1.3709522485733
"184",1917-04-01,0.468127995729446,0.602305948734283
"185",1917-05-01,0.350920289754868,0.411270439624786
"186",1917-06-01,0.472504913806915,0.942024290561676
"187",1917-07-01,0.2836092710495,0.511617958545685
"188",1917-08-01,0.143044292926788,0.224250704050064
"189",1917-09-01,0.106283612549305,0.196331083774567
"190",1917-10-01,0.0834589228034019,0.0950406491756439
"191",1917-11-01,0.121054939925671,0.152155756950378
"192",1917-12-01,0.18617071211338,0.349373787641525
"193",1918-01-01,0.287022203207016,0.284172713756561
"194",1918-02-01,0.288629770278931,0.398348480463028
"195",1918-03-01,0.274280369281769,0.354973316192627
"196",1918-04-01,0.191808432340622,0.229815766215324
"197",1918-05-01,0.0853404477238655,0.140216708183289
"198",1918-06-01,0.121002353727818,0.255516439676285
"199",1918-07-01,0.105222783982754,0.124900631606579
"200",1918-08-01,0.103209540247917,0.0915152058005333
"201",1918-09-01,0.0947813987731934,0.0748973041772842
