,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1902-01-01,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008,0.5168691785024008
1902-02-01,0.08086916808765915,0.3872445972274562,0.41124728554894174,0.26970195771892813,0.46712735744605594,0.6412510205380646,1.09774861421203,0.5705733229913932,0.5961288769817982,0.49387401458320723,-0.07417817767291801,0.508637083000828,0.5353542613010229,1.275481927284655,0.457556179486601,0.6096799380779394,0.5061121315699718,0.1568505210523709,0.868792783509813,0.7483987307067131,0.7604411963284452,0.23671202056240714,0.9488640044075053,0.08503322929916424,0.69755534152967,1.19146368938866,0.21171816849893477,0.34238365592153297,0.5474959770861803,0.3617328551713974,0.039199019870817864,0.5379207528794432,0.18961381281154643,0.6626698252748227,0.23362069249517536,0.9941831533845888,0.2755613425996257,0.4176084096478387,0.767366659589045,0.13769714717752857,0.5868610164972586,0.9194033249581746,0.02169852039432868,0.5736705850671364,0.5968472572677012,0.7576048011465983,0.13582253768873753,0.11010271980922964,0.6775613588491912,0.6082746359950081,0.5939551545457167,0.6235094051642552,0.30735574239301156,0.5883374953647759,0.6070696784151806,0.29678311988706546,1.0914619060717716,0.6627438962800173,0.14988187950077098,0.7190218680984063,0.21660140220917173,0.759225414591862,0.8736507949734672,0.2640332025868599,0.8135232044464379,0.6439398821356282,0.7699978859174896,1.1010155952966025,0.44122381691030266,0.28465261801708,0.24283291231452558,0.26553378886983175,0.49305603013964266,0.6218781648827131,0.6020241228328326,0.7715757973422821,0.5208079393375821,0.9644918524036403,0.43528905200189627,1.3546154599487892,0.7095088997508087,0.2527988292629717,0.18696846723636418,0.6654048605340879,0.44797681875882467,0.7367155088195511,0.6625605450078386,0.49437205154086994,0.255990891474118,0.050230411435940425,0.37927675140254424,0.7805741852908162,0.5827442298312896,0.13311581279589446,0.5701430818013508,0.6354811095956685,0.2445752662892378,0.5641506892704093,0.5347316419205547,0.16476850490735484
1902-03-01,0.32413615439535287,0.5994676546100008,0.7769980706946739,0.6696719351127112,0.05791042040564004,0.31432876982627544,1.078892972986337,0.7123322262851757,0.7304717285882134,1.6874521129055435,0.2820760383362802,0.8608194582823931,0.8234555363099905,1.2443441753485005,0.3784815181765602,0.8150121281552567,0.2712812437653239,0.19377416430144773,0.6117374179489459,0.7028209165342639,1.3988832167595722,-0.25293158658121684,1.028214999351197,-0.2798864840008196,0.4969328488177569,1.3207533857697058,0.32462360897515624,0.06364021905526412,0.31774308648638416,0.6183416711283264,-0.03995936011221435,0.598074923795703,0.3035078043236684,0.4173634768276938,0.9803736357737427,1.0435726004692767,-0.27457308486644927,0.505264653544766,0.48694857385628076,0.515959828801142,0.3213031978761176,0.7610446487985368,0.3283737974462751,0.822890111446424,0.2026447347793598,0.5809718374918087,0.10582510209541618,0.033017868801181294,1.1721599491176198,0.7050078523925005,0.18197491566665452,0.8735570357743563,1.0248793306004704,0.8844244477845201,0.11147057236774194,0.21476738388514388,1.3061039971613262,0.40014563819990917,0.3985702606246675,0.8957858012917823,0.02272267198283473,0.6667900865628665,-0.2337065752983104,0.025651992240265264,0.645048150433796,0.22072934534062733,1.1953891364236258,0.48204781133553887,0.32870628457761886,0.3957537295331735,0.7703498371804267,-0.10003984955988854,0.858497077453117,0.5928742793759589,0.2736272144513103,0.8360303421614301,0.580829504154907,0.6428351657690534,0.4816167409518366,0.9800052339014005,0.6855541473586897,0.5372962378129361,0.7761273999695406,0.2387089657427015,1.1259049009584032,0.06824547342752318,0.5712306685458786,0.6823584498519315,0.42212269173470607,0.0008645149330549495,0.3571099016685601,0.5481084644824741,0.3810157201563902,0.5119056127048975,0.6637480775508464,0.38575494663926346,0.6047246648523394,0.6442732444516156,0.7795520543348107,0.46613981007551486
1902-04-01,0.12756033073638184,0.401600293768808,0.9276151115398532,0.8108939891401644,0.191532708330168,0.4122154188378038,1.3006656681965125,0.47032779787361545,0.8336374773351127,1.2675747219319193,0.2866300268917644,1.094094287392373,0.9839462722666006,1.2726282533426332,0.8227265563863402,0.7303224286968991,0.556219288335611,0.1967791947503692,0.6825018683311461,0.605841169136821,1.1592848608363242,0.16536790505262422,0.6199319893708,0.6077919503815205,0.19306202454427374,0.7011710302743841,0.7399275290895324,0.4457824271537387,0.5706790727828743,0.7807763628765018,0.1262180436865743,0.2968143169082273,0.39191014606425584,0.23908068511615377,1.139050226558477,0.8373176760406689,-0.2872257801029612,0.4097158103804406,0.623163188574833,0.342504356079017,0.1276791406676585,0.7614230954523407,0.4612839648650373,0.5731867946537462,0.15342305590466798,0.6327602402853304,-0.21475804000833165,-0.2528188095813104,0.7506473017687163,0.5817025528019499,0.3799051278836117,1.2189282531266978,1.133786168238677,0.7228059754597602,0.22931628878997345,-0.0018557982044561383,1.059263611799969,0.34678012076362236,0.5339900408713937,0.5251715082205246,0.3334877156029261,1.092981800588729,-0.038084891669550425,0.2992909054739302,0.8183606159957054,0.1874885191901302,1.0570835998148267,0.49645469045182616,0.41614944487802225,0.1945493483636267,0.7003799518346467,0.24164161545666796,1.201010122457176,0.8650117101461529,1.0109874813288076,0.5021094475531782,0.8298647509533352,0.6607284651679649,1.166736112953557,0.5895015848358942,0.3752974046210349,0.34633885324547464,0.04268403018879052,0.16162052218457412,0.705986505704536,0.25147041333479764,0.6597834841687005,1.2095726190030125,0.7436827850975983,-0.01934001261415208,0.12908264018105564,0.6899730655108983,0.01576751271563892,1.0774047597253307,0.9820527931063424,0.28118510634475136,0.05014213850381272,1.0222507080964074,0.6639444058605212,0.8627739574236468
1902-05-01,-0.2447545939188317,0.2520697762423945,0.803662235249125,0.7354427069966413,0.15214417325087015,0.6358883283481106,0.732341000139801,0.4405625262767974,0.7738213655845767,1.1966302820043482,0.5759963183907402,0.571293846997021,0.36866763539015157,1.4352177651768763,0.8315443010160086,0.4344738249737901,1.0218304453991949,0.3300363352961494,0.9950150496948151,0.5993386876170919,1.5976753444609053,0.8132352455824023,0.5116495213457455,0.879141860889288,0.49060239398102046,1.0662976366088932,0.3744829551072596,0.6786700428408488,0.880114145165,0.1583612190960414,-0.11904684949602173,-0.26419056696531373,0.3469692017076508,0.5447941779271792,1.4116359786734374,0.7621477694074819,0.4598322804367836,0.017243072020409977,0.06593307872303383,0.37852055373266913,0.3647038086414047,0.6765402189485576,-0.15863860555668452,0.5284122946568958,-0.1374832322637699,0.8035001272021848,0.12146704446838463,-0.3073652000636611,0.5208543245291912,0.2355385476947799,0.4023026591281622,1.2985771185965282,0.6416499694475799,0.815033076594188,0.1536894669951463,-0.08776815050927478,0.8605248731505971,0.07974455583758733,0.35811121560268044,0.15356345795295356,0.9945016274563829,0.9277720519565661,-0.08424350295504357,0.43151899470867483,0.6915619638261838,0.21989660803357425,1.081139331305096,0.7358755219427509,0.2833887702085743,0.11550767851515614,0.5594937110819818,-0.38342173338201613,0.5252685031619428,1.1795601275007739,1.3666076795497277,0.4297878413474155,0.9117293198937052,0.71253275876542,1.9164359123220964,0.9120225928092043,0.37900867833403723,0.10398623101971805,-0.307411420009856,0.3326541338168524,0.4151479165751478,-0.10565707419339077,0.41686687901722363,0.6647780753066013,1.1939274053914843,0.4158371916389832,0.24493094760458556,1.0928038053423403,0.19250727234809173,0.6408155313564521,1.3089818051510624,0.5190211875822817,-0.1269173668674578,0.8091567482543558,0.3492110815285553,0.33110619294979216
1902-06-01,0.272961760967042,0.9208936091060843,0.28517059313106363,0.8419386464438797,0.06298704871384864,0.4493590319343882,0.48393234729485096,0.19761119095379703,0.7101465992053706,0.7329523752889375,0.6410933623577153,0.5390529856771136,0.340186158370462,0.875078269046363,0.55765071893399,0.6921516336444444,1.021751538425907,0.08586184036206856,0.879437420853537,0.8054335036806599,0.7532740849404793,0.8899337580978736,0.30900925703475096,0.9441019437637095,0.26339421990743855,0.3424522686471822,-0.08346159298719458,0.6439199925922761,0.8490274330251424,-0.010826200484730597,0.27170215290681143,-0.5375493297296297,0.37835784678607765,0.16312666372469903,0.9374624468468215,0.7016922486592093,0.21209780274724943,0.051239547465907476,0.5134409189823839,0.2429432980728991,0.6684220532617003,0.2796807421104387,0.21069492864155093,0.9687439322946301,-0.6990567419063027,0.4703730669330476,0.4198148415226632,-0.11832822960214373,0.6338039600796563,0.1352832549836383,0.4638146988353916,1.011748695339705,0.9630725610328266,0.8021892120024136,0.3684399409573078,-0.030116245646145234,0.6052434771393936,0.07986826389966184,0.5279409274734542,0.13470757506479747,0.9377371036186157,1.4413595305351428,0.3674964887677049,0.3570234630802674,1.0080384453634792,0.18475858631279973,0.2809226399530578,0.35835417104219125,-0.22165645462577088,0.12967109767522134,0.5520028097712434,0.40772357343695564,0.6232507506789645,0.9095451189522242,1.3624082304830725,-0.2247934233111969,0.8635620867589229,0.8900573512189635,1.0334574382620538,1.1434727555363242,0.5252219387424187,0.1020257758481663,0.1390744596852067,1.0881405788162566,0.5020821666744311,0.16076815410909123,0.3057781943702853,0.35770840257612635,1.2427510245438695,0.18287231219582356,0.34987705453303497,0.7696486468504506,0.43894695496619013,0.7055840137718885,1.3864866819526778,0.3611326833107077,-0.013572665833177622,0.4182866701398418,0.2634253103896091,0.503900530744057
1902-07-01,0.5804372483607672,0.5133112963046689,0.6236036326476715,1.1600325595981351,0.32877426949583055,1.0478634091158017,0.25549785037339434,-0.08840740011711767,0.10310750641182392,1.127575883080656,0.8045335869170103,0.5149916404771943,0.4802091577769189,0.4188642543779951,1.2983213143598233,0.6782541640440924,0.9010877305952334,0.44086126974258133,0.9166935911660659,0.7860959064008501,0.43744356238879223,0.921045757638961,0.9519868901169397,1.2278480996202972,0.8313406214189325,0.2380984327278191,-0.20508519186225693,0.5662099707301947,0.7645832432304731,0.48717662409864965,-0.17486927527680174,0.2554052492299596,0.3718264428815722,0.13951392634566195,0.497118783265962,0.13538509625032114,0.5585451889148005,0.2158584388301391,0.11701362047121067,-0.07245033168786674,0.518549786080509,0.8660103885253351,0.22408007648072237,0.36760702107776466,-0.4035681614002974,0.40040778807570376,-0.38135218183807085,0.058771908097156156,0.5267979106333478,0.4660848245404594,1.0493296823205207,1.2074281881499598,0.7438179994688049,0.37407616203073335,1.2061987176561944,0.1550060487169413,0.5823778563965016,0.2057314845411155,0.5854033898058519,0.2067903900337254,0.6323498093206691,0.9904212912739608,0.4028605691378117,0.23829918321264548,0.6383125183511974,0.3187993394482663,0.27428139801206186,0.8698281629556655,-0.8127757591018169,0.5839391701036183,0.9249009062226667,-0.1977138822061092,0.4850477077111527,0.6750517681638025,0.6705006701867446,-0.23802353634365558,0.4154583803255639,1.315618647997459,1.163713996972532,1.3435806605200231,0.7447796696420919,-0.11919532636447894,0.09273439294946567,1.064235326170262,0.13001642309963207,0.48895859160356164,0.29605882644318593,0.2907049629703927,1.2398760471211385,0.42154172325521067,0.2895325382726608,1.0493570448048026,0.12961056528503867,0.8374923381710784,1.3034143520048835,0.3131879737851999,0.24870691242913856,0.06288445481875216,0.6252610577786393,0.45074496589667273
1902-08-01,0.39983843566079036,0.8373062812402505,0.37388263981916847,0.529617949886154,-0.09340976458429273,1.0721624022555587,-0.05923802043022974,0.6367342411991002,-0.41195037040526783,1.4633881830904212,0.7814878226402275,0.48559096828864395,0.323383615523957,0.5715424475806589,1.0478879098767457,0.968597735275381,0.818743066728623,0.510180593762721,0.6824082203313474,0.6861483777492074,0.556316656523275,0.27069193158704735,0.40367439713593245,1.2394540442245203,0.7877411638502623,0.26638171704538366,0.0208908903858831,0.6580100241898537,0.5224989524818691,0.25634044094427544,0.09652155323208511,0.033731083878965784,0.541677909254863,-0.26982396359629235,0.8199440564221011,0.397263925707956,0.6244880596581598,0.6102695079358986,0.7519092029430422,0.41976739290445764,-0.049139168569359515,0.3650865233843673,0.12086731246250637,0.42104129357481784,0.03678594666510898,0.21225956841538213,-0.04969764877651828,-0.03416956253127301,0.335231758673669,0.048156314565816316,0.6021739708069409,0.580026174228397,0.3737524337832791,0.7420203887710277,0.7030761847930198,1.0761062906779695,0.7141269857935897,0.35749602852954565,0.2999124115325967,0.5169974610446607,0.41959914034216805,0.8831910650989302,1.2259984023791786,0.2936015768135771,0.9550134730119956,0.16252509551125816,0.33740481725537963,1.307254651034008,-0.5999944828014886,1.1215037166862931,1.0180891788518165,-0.15290641628653223,0.6893611346745327,0.9261031419208757,0.814912647143875,-0.491294948801298,0.2222845540893429,0.9952583864184372,0.9430556594035722,1.2820835461120828,0.7297212800901048,-0.3364137229062125,0.3391796607218012,1.0849436803745474,0.4203902787170304,0.8301765144679232,0.6201558977177651,0.5010165449508589,0.9972722764703452,-0.0611076732805903,0.49109712584629234,0.9505166242369198,0.33133919377242854,0.34614903001024144,0.7300516077261131,0.6995768586869998,0.31823424725469557,0.41124717037713926,0.6006938038504906,0.4799177575457841
1902-09-01,0.7243645009228326,0.5802964779307671,0.44694939218845753,0.3831371503420097,-0.04106194925716278,0.8071443018506103,0.1849157839445862,0.45246633973678413,0.2582774706653856,0.8985756941632395,0.6429102864764437,0.35949963189708645,0.8279367589961305,0.6151775665273309,1.2033163716289672,0.3728807032991325,0.8085957273096734,0.7860230367518448,0.6569895298112247,0.9624119299769679,0.3847380182623924,0.779746938529762,1.1460981695975878,0.906815813775177,0.5675955470911946,0.7903164708842156,0.658664344619334,0.4536581857113059,0.39115554400062236,0.2489097220230977,-0.18940157525131074,-0.10186987738256326,0.22461943088103115,-0.26625606389381606,0.716495507547903,0.5057229716902348,1.0689688692975337,0.2740454669369678,0.9830927423672651,0.3833071783622197,0.10827842221101375,0.6190788140023358,-0.10419863613249081,0.5678827956139962,0.2344641099554462,0.45675579680807454,0.21218926675567862,0.8901435762305734,0.1940733756975654,0.027547625229096373,0.3839880692559139,0.3894445391899263,0.22093851656769842,1.039269764893722,1.083517337610347,0.7293188823023191,0.39731239908836513,0.5511580440558751,0.19587977468424272,0.7116947475825588,0.5115991645761104,0.3042606376708097,1.4858554035744764,0.9147112898403715,0.6322587529571814,0.151123162154077,0.48005323768109764,1.168677083196466,-0.05627922049844192,1.555784790822575,0.8103103088345447,-0.19443903679822883,0.21164523318869632,0.5757901013483694,0.7134805283332463,0.3691156617983372,0.152619882439557,0.9178784755832674,0.8076335203035538,1.4142056706237027,1.4428048995919025,-0.23953524271787385,0.24249215531399093,1.232848741797675,0.6596709776739934,1.303071774548358,0.7682554789073968,0.3949894394326925,1.0322723223617734,0.45668062423107775,0.7514698866938629,0.9741145600482525,0.7163293196600284,0.758223469374621,1.0904441272383567,0.8433740426938402,0.32721845067776056,0.4884854112376646,0.9464919891113649,0.23937999899947315
1902-10-01,0.7743201707490677,0.43955078864909836,0.476929662553241,0.8175154475858225,0.1879620922713196,0.7325700981727423,-0.13276797861869094,0.7017544271927689,0.5358338681908428,1.4480583412190824,0.5093949978962281,0.4748319545114241,0.8095202566568395,1.0707831571522488,0.964097737033514,0.5025667757240565,0.9065079264572079,0.7610724205352044,0.47646858340052867,0.8858962536498953,0.7555428157170823,0.38307072055938074,0.994659657514937,0.5718622625221872,0.91995143799361,0.2374374632779882,0.44298553408815483,0.5889174425901601,0.9115032511422239,0.31026682178197806,-0.14493457911585084,0.6662627698329879,-0.13234241536302427,-0.7045484873444153,0.7908274394344145,0.3542676843106475,0.5855912782130219,0.5661509763778333,0.9155720479650462,0.2501341570987001,-0.16149835344765073,0.8563542105915216,0.2855107994288541,0.5215304330646465,0.8892481748329486,0.14530167770964825,-0.16484987868111056,0.5628112518015477,0.27838808299725026,0.25170834015073407,0.35004261636062284,0.5365664483229409,-0.07438503976751887,1.3241814860249579,0.8849337890344505,1.0083372210515489,0.5391578083663259,0.681139578175791,0.46917162308240845,0.789862617431393,0.7109405990289845,0.7783436274821479,1.2502288928660987,1.0113568285355985,0.569153545238807,0.7061514600658741,0.28274135913425,1.524077964600011,0.10616501391853911,0.7975945935282165,0.7599229095842125,-0.18719605618709834,0.5635522013366101,0.3565608280466557,0.5157842868253354,-0.16796559717088377,0.12432463328901527,0.04862876581363362,0.23076538284446035,1.3741401821828823,1.4018239413962066,0.1222849587131486,0.02823160827251514,0.9992668476361499,0.6147230883276754,0.705962539605201,1.1543021418685746,0.7022124594024697,0.8065845988481659,0.48311640927643673,0.7437780974206181,0.2053908432100493,0.5790569208947266,0.4742360827195045,0.6065487370073432,0.6568539291214819,0.93859859538564,0.6943067771911355,0.6391354160588674,0.5002540532379456
